package,bullet_id,bullet_hash,text
cli,42,11ccfb421bfa1f4522923d8b837b6875,"New `hash_sha256()` function to calculate SHA-256 hashes. New `hash_raw_*()`, `hash_obj_*()` and `hash_file_*()` functions to calculate various hashes of raw vectors, R objects and files."
cli,43,a6b9f180926dcdf45c25134dff1e39ed,"You can use the new `cli.default_num_colors` option to set the default number of ANSI colors, only if ANSI support is otherwise detected. See the details in the manual of `num_ansi_colors()`."
cli,44,7072d9b68a8c7055be70a52ce03f8405,You can set the new `ESS_BACKGROUND_MODE` environment variable to `dark` to indicate dark mode.
cli,45,1eaf1bc3c768b2c082bc95a56db0945b,cli now handles quotes and comment characters better in the semantion `cli_*()` functions that perform glue string interpolation (#370).
cli,46,dfbaa559a5d4080cc432b4521d4eb4b4,`style_hyperlink()` gains a `params=` argument (#384).
cli,47,6d131ea44dbf7268b10854d919cfcad4,The C progress bar API now uses `double` instead of `int` as the data type of the progress units (#335).
cli,48,f164ed242b10d42405fcfe083fb65d02,Several improvements and changes in the `ansi_*()` functions:
cli,48,f164ed242b10d42405fcfe083fb65d02,• most `ansi_*()` functions are now implemented in C and they are much faster (#316).
cli,48,f164ed242b10d42405fcfe083fb65d02,• they handle `NA` values better.
cli,48,f164ed242b10d42405fcfe083fb65d02,"• many functions now use UTF-8 graphemes by default instead of code points. E.g. `ansi_nchar()` counts graphemes, etc."
cli,48,f164ed242b10d42405fcfe083fb65d02,• they convert their input to UTF-8 and always return UTF-8 encoded strings.
cli,48,f164ed242b10d42405fcfe083fb65d02,• new function `ansi_simplify()` to remove superfluous ANSI tags.
cli,48,f164ed242b10d42405fcfe083fb65d02,• new function `ansi_html()` to convert ANSI-highlighted strings to HTML.
cli,48,f164ed242b10d42405fcfe083fb65d02,"• `ansi_has_any()` and `ansi_strip()` now have `sgr` and `csi` arguments to look for SGR tags, CSI tags, or both."
cli,56,c7ac98f3c2ed17d8f7ba556751c0b717,"New functions that handle UTF-8 encoded strings correctly: `utf8_graphemes()`, `utf8_nchar()`, `utf8_substr()`."
cli,57,2f59d86ff238408d2bfec0311a28e252,"Support for palettes, including a colorblind friendly palette. See `?ansi_palettes` for details."
cli,58,c98d9a16f75df3dd717488c94aa5dfeb,"True color support: `num_ansi_colors()` now detects terminals with 24 bit color support, and `make_ansi_style()` uses the exact RGB colors on these terminals (#208)."
cli,59,b09efccd35a03a35c68244ad6445d905,The new `col_br_*()` and `bg_br_()` functions create bright versions of eight base ANSI colors (#327).
cli,60,efa8ea5dfd68c76794d0b6ffff5bd90d,"New function `code_highlight()` to syntax highlight R code. It supports several themes out of the box, see `code_theme_list()` (#348)."
cli,61,5fc539c8b9cde4c3409f7a2a8dfe3089,"New functions for hashing: `hash_animal()`, `hash_emoji()` and `hash_md5()`."
cli,62,920543f1a9c85175bf476b0fcf59db64,New `diff_chr()` and `diff_str()` functions to calculate the difference of character vectors and letters of strings.
cli,63,77f86ab70e69bc747a08ecba0017b209,"Progress bars with `clear = FALSE` now print the last, completed, state properly."
cli,64,c347c8658cda1059180f4e982d390d84,The progress bar for Shiny apps now handles output from `cli_progress_output()`.
cli,65,75c8c51e3a84fa619798ae3f6245748f,Progress variables in C `format_done` strings work correctly now (#337).
cli,66,5355b90234509f06d387015ffeaf5651,"`cli_dl()` now works with an empty description, and gives a better error for invalid input (#347)."
cli,67,d647eb21f298efbc5b959f0ef42bc818,`rule()` is now works better if the labels have ANSI markup.
cli,68,bf82815612d61170db1fd7bf3dc81aa8,`cli_spark` objects now have `format()` and `print()` methods.
cli,69,90e74c34b2c46d5035eb7276547780bc,`cli_process_done()` now does not error without a process (#351).
cli,70,9cdfac560693548ae7dc6369f575eb53,ANSI markup is now supported in RStudio jobs (#353).
cli,71,9617c104d340748c84185304a3463851,The lack of ANSI support is now again correctly detected if there is an active `sink()` (#366).
cli,72,02f5e601ed27d040a82ca655ba6a6022,`ansi_strtrim()` now correctly keeps `NA` values (#309).
cli,73,2cdfba630129dc25a7d061245b01e922,"`format_inline()` now uses the correct environment (@​rundel, #314)."
cli,74,82952992f64bea6b94f89e2b22df4801,"New functions for progress bars, please see the new articles at https://cli.r-lib.org/articles/ for details."
cli,75,cd82fd100310e6b9db8cb7d6898c9c85,"New `cli_abort()`, `cli_warn()` and `cli_inform()` functions, to throw errors with cli pluralization and styling."
cli,76,5a65ff67c3d0e3d79aea20917496b0d6,New `format_inline()` function to format a cli string without emitting it (#278).
cli,77,065c62177ec2aa4bbc6d64e3f00f2b17,New `style_no_*()` functions to locally undo styling. New `col_none()` and `bg_none()` functions to locally undo text color and background color.
cli,78,de0174beb71052d4faa34e3beb134178,"It is now possible to undo text and background color in a theme, by setting them to `NULL` or `""none""`."
cli,79,754f3f96f3d2b042b90b14de020d8472,"`cli_memo()` was renamed to `cli_bullets()`, as it is by default formatted as a bullet list (#250)."
cli,80,5ae45f9a42257a2cf3b3d574acd054ae,"New `ansi_toupper()`, `ansi_tolower` and `ansi_chartr()` functions, the ANSI styling aware variants of `toupper()`, `tolower()` and `chartr()` (#248)."
cli,81,4bdfaaddf120669a904c64b3ca7c530f,New `test_that_cli()` helper function to write testthat tests for cli output.
cli,82,060126321eff04366d2c236c8ebefd9f,`tree()` now does not produce warnings for tibbles (#238).
cli,83,b11c36524ecd50fbb757fdc4d16995de,"New inline style: `.cls` to format class names, e.g. `""{.var fit} must be an {.cls lm} object""`."
cli,84,86005bd0b09455601b6fe9a50ed277ed,New `cli_memo()` function to create a list of items or tasks.
cli,85,687c3419c5bbd93ad10acdeed697d995,New `cli::cli()` function to create a single cli message from multiple cli calls (#170).
cli,86,62d2bd6c9e74cda604afb8a13ac6d308,"cli now highlights weird names, e.g. path names with leading or trailing space (#227)."
cli,87,6b8b1aa7f4af92fbf8e802191cc27752,"Styling is fixed at several places. In particular, nested lists should be now formatted better (#221)."
cli,88,78628eae28417bf1615106c7ab1fcc93,New `spark_bar()` and `spark_line()` functions to draw small bar or line charts.
cli,89,b84f98af3d7fb4d6618e148da8041256,"ANSI color support detection works correctly now in older RStudio, and also on older R versions."
cli,90,256ac05587423d1484bbfef742677306,"`cli_h1()`, `cli_h2()` and `cli_h3()` now work with multiple glue substitutions (#218)."
cli,91,7c894b59d3b4d50d17e551a9f798bb00,`boxx()` now correctly calculates the width of the box for non-ASCII characters.
cli,92,a8dbeb28aab810eece9301d58bc70bfd,"New `ansi_trimws()` and `ansi_strwrap()` functions, they are similar to `trimws()` and `strwrap()` but work on ANSI strings."
cli,93,2ac5d270beb7e50cfaf04e7bcf6f3895,New `ansi_columns()` function to format ANSI strings in multiple columns.
cli,94,d0c223b8e565b98d3f5dba68e845d3f1,"`ansi_substr()`, `ansi_substring()`, `ansi_strsplit()`, `ansi_align()` now always return `cli_ansi_string` objects."
cli,95,6bcc20b73ca94130bb911356daaeaaca,"`ansi_nchar()`, `ansi_align()`, `ansi_strtrim()` and the new `ansi_strwrap()` as well handle wide Unicode correctly, according to their display width."
cli,96,f879438a2bde7c1a7393d9ede0b185c6,`boxx()` can now add headers and footers to boxes.
cli,97,304d7db08d6bbbafb3e68a52785c67f5,"New `style_hyperlink()` function to add hyperlinks, on terminals that support them."
cli,98,893cc72154e80a21f1e2e4110211e8a6,"`cli_format_method()` now works properly in knitr, and other environments that catch message conditions (#159)."
cli,99,9843ecc86137262e3a5807d245d0c3be,"ANSI strings created by `col_*`, `bg_*` and `style_*` now also add the `character` class to the result. This fixes issues with code that expect `character` objects."
cli,100,175ee50ab3404ed0cf10e0399ebdf4d6,"New functions to manipulate ANSI strings: `ansi_aling()`, `ansi_has_any()`, `ansi_nchar()`, `ansi_regex()`, `ansi_strip()`, `ansi_strsplit()`, `ansi_substr()`, `ansi_substring()`."
cli,101,089fbaad6b0ab626b8765c4c756f5c3c,New `cli_vec()` function to allow easier formatting of collapsed vectors. It is now also possible to use styling to set the collapsing parameters (#129).
cli,102,f704c9f0797db40bf78bbc259f4c4182,New `pluralize()` function to perform pluralization without generating cli output (#155).
cli,103,c8b469ef7f2e5dd98ce022eb66d97cd5,"`console_width()` works better now in RStudio, and also in terminals."
cli,104,30d6ddae93dc8b53fb59d1a8977023b9,"Styling of verbatim text work properly now (#147, @​tzakharko)."
cli,105,52752ae4709ce58102fe215b1816dce5,"Messages (i.e. `message` conditions) coming from cli now have the `cliMessage` class, so you can easily suppress them without suppressing other messages (#156)."
cli,106,56df2c2705e935e29dbcb8d4fb59f2fe,"cli prints the output to `stderr()` now, if there is an output or message sink. This is to make interactive and non-interactive sessions consistent (#153)."
cli,107,498eb45b6d7295fd259c1832c3bfc967,Pluralization works correctly now if the last alternative is the empty string (#158).
cli,108,6e6c48f7b3c43ca6ddbcc04f04c4f10e,cli now caches the result of the dark background detection in iTerm on macOS. Reload cli to delete the cache (#131).
cli,109,00f311028b8b1f860a78e12215c71541,"The `is_dynamic_tty()`, `is_ansi_tty()` and `ansi_hide_cursor()` and related functions now default to the `""auto""` stream, which is automatically selected to be either `stdout()` or `stderr()`. See the manual for details (#144)."
cli,110,1f6207124806657933de0d818f87f5ef,"The default theme now quotes file names, paths, email addresses if they don't start or end with an alphanumeric character or a slash. This is to make it easier to spot names that start or end with a space (#167)."
cli,111,a118581057d163c3a92b9695146b79d8,"`make_spinner()` clears the line properly now (@​tzakharko, #164)."
cli,112,f82cc5deab1abb36cf4df54bf0a14997,"Semantic cli functions now automatically replace Unicode non-breaking space characters (`\u00a0`) with regular space characters, right before output. They are still used to calculate the line breaks, but not outputted (#161)."
cli,113,e3bb25f2955f53e74e5bf0974d27ea43,"Progress bars now respect `is_dynamic_tty()` and do not output `\r` when this is false (@​jimhester, #177)"
cli,114,72ba9ab85b952e8e3805c470af532b8d,The status bar now does not simplify multiple spaces by a single space.
cli,115,12ef8854f348b2634e46d28051787f74,cli now does not crash if it fails to detect whether the RStudio theme is a dark theme (#138).
cli,116,0dfa6761c6c712becb5748a301029659,"cli now works better with wide Unicode characters, for example emojis. In particular, a status bar containing emojis is cleared properly (#133)."
cli,117,27f0931ea04c99415622fa88703bf57b,"The status bar now does not flicker when updated, in terminals (#135)."
cli,118,356945c3a9c4bb072a50a76795b78726,Symbols (`symbol$*`) are now correctly printed in RStudio on Windows (#124).
cli,119,54882d62460d5982bf08d092fd94ec23,"The default theme for `cli_code()` output looks better now, especially in RStudio (#123)."
cli,120,f95086836e6418d1329fb7a196a94b71,"Remove spurious newline after a `cli_process_start()` was cleared manually, and also at the end of the function."
cli,121,273d09da2479f0e1e5ddbbcb78413c33,"Use Oxford comma when listing 3 or more items (@​jonocarroll, #128)."
cli,122,8e5e1fd8ff1f7cae9f2a9cbf2386a8ed,"Fix a bug in `is_dynamic_tty()`, setting `R_CLI_DYNAMIC=""FALSE""` now properly turns dynamic tty off (#70)."
cli,123,2f883deae801570c673eb82e3fd7ab50,"cli has now functions to add ANSI styles to text. These use the crayon package internally, and provide a simpler interface. See the `col_*`, `bg_*`, `style_*` and also the `make_ansi_style()` and `combine_ansi_styles()` functions (#51)."
cli,124,128938c29d661c972d4961802bfc89bd,New `is_dynamic_tty()` function detects if `\r` should be used for a stream (#62).
cli,125,5aec059a057ced2ce1ef8d9d1f1e5ac4,New `is_ansi_tty()` function detects if ANSI control sequences can be used for a stream.
cli,126,b40128713f37e3c1305809c6b4488d02,"New `ansi_hide_cursor()`, `ansi_show_cursor()` and `ansi_with_hidden_cursor()` functions to hide and show the cursor in terminals."
cli,127,a49f5b8b70b133758ef3cbd9bca580f7,New `make_spinner()` function helps integrating spinners into your functions.
cli,128,0458274e73c9c8b29ed56f8019bb9d31,Now `symbol` always uses ASCII symbols when the `cli.unicode` option is set to `FALSE`.
cli,129,7c0b9c25b283930f9a307569f8881dc3,"New `cli_sitrep()` function, situation report about UTF-8 and ANSI color support (#53)."
cli,130,7444666969268fe69ed5a0c07737a726,"Fall back to ASCII only characters on non-Windows platforms without UTF-8 support, and also in LaTeX when running knitr (#34)."
crayon,1,b01b9442279027dee7dbb6e9e30df578,"crayon functions now mark their output with the right encoding, if their input was marked (#136, #138)."
crayon,2,b31b85339e551806180609a9ae3cf169,crayon now does not fail to install from source if the utils package is not loaded (#133).
crayon,3,06ca7c6b4fd1549686821ed8057f81e8,"You can use the new `cli.default_num_colors` option to set the default number of ANSI colors, only if ANSI support is otherwise detected. See the details in the manual of `num_ansi_colors()`. (From cli.)"
crayon,4,3d2b2d687844ab2bed1f314cdc476670,crayon now install cleanly on R 3.4.x and R 3.5.x on Windows (#131).
crayon,5,5d5f8c78a2316bb8d49c68491a49c5eb,Better ANSI support detection if there is an active `sink()`.
crayon,6,fa46481c643e3ee834f8baabb6395f03,Support ANSI markup in RStudio jobs.
crayon,7,01878b7c963a98470745d2d10f0846af,ANSI color support detection works correctly now in older RStudio (#112).
crayon,8,c4c09ca5002301e2193b87c018f9499a,ANSI color support detection works correctly now on older R versions (#109).
crayon,9,72ea689856b3d64b124246648f3f7c52,Overhauled and much improved detection of ANSI color support and number of ANSI colors.
crayon,10,739217d57baa7dc0f2dfe56b158a58cc,`NO_COLOR` environment variable disables color (#64)
crayon,11,9112cffee39cb1f3e5fc381ccc6c267b,Now colors are turned on if ANSICON (<https://github.com/adoxa/ansicon>) is active.
crayon,12,04c2602342372360cf3407087ce0150b,New `hyperlink()` function to add hyperlinks to terminal output. The new `has_hyperlink()` function tests if the current `stdout()` supports this.
crayon,13,852be5ff3fa00694e8befdce494ed783,"`reset` style now restores previous style for text following it (@​brodieG, #35)."
crayon,14,95247365114c9598e5566067ec9b70ac,Warnings are no longer generated when the INSIDE_EMACS environment variable is set but does not include a version number.
crayon,15,980c077cf19333b979878874f657c6ad,Style functions convert arguments to character now
crayon,16,7ca236ec59d4d166d400297318c9964a,Autodetect RStudio ANSI support
crayon,17,1b1f5a66624525d35d4c50b21cd66348,"`col_align()` gains `type` argument, default `""width""` (#54)."
crayon,18,f934b1d231b712877115e075846b7fb9,"Removed dependency to `memoise` (@​brodieG, #25)"
crayon,19,dfea7c9005036a7aa91125d9a37f2237,"Fixed a test case that changed the `crayon.enabled` setting, potentially (@​brodieG)"
crayon,20,d0783e26be916bdbf7102dbe4ec736bb,"Added `crayon.colors` option, to specify the number of colors explicitly"
crayon,21,1604fc184ab67a55f1b30f95f7e32858,"`TERM=xterm` and `tput colors=8` will use 256 colors, as 256 colors are usually supported in this case (#17)"
crayon,22,fb959cd3bb64854a89897d2a0eab9375,"Support colors in ConEmu and cmder, on Windows"
crayon,23,e6945e4992ffe2ed4eda48dbee687fea,Fix color detection in Emacs tramp
crayon,24,baa071ab79178304462216723a049d5c,`col_strsplit` and `col_substr` corner cases:
crayon,24,baa071ab79178304462216723a049d5c,"• handle empty chunks at beginning or end of strings like `base::strsplit` (@​brodieG, #26)"
crayon,24,baa071ab79178304462216723a049d5c,• explicitly deal with 'split' values that are not length 1 as that is not currently supported
crayon,24,baa071ab79178304462216723a049d5c,"• handle zero length `x` argument in `col_substr`, and add more explicit error messages for corner cases"
crayon,28,1963b2eaf244f966de671cb7a72fc893,Some performance improvements to `col_substr` (@​brodieG)
crayon,29,87df0db4a77eea0fe9f4386ed42dbe16,"Change rgb to ANSI code mapping, based on the ""paint"" ruby gem (@​richfitz, #33, #34)"
crayon,30,dc52703b53fce99b401f31470c6b2d23,Fixed some `R CMD check` problems.
crayon,31,e689525098aa7bba003699fd33fe1741,Colors are turned on by default in Emacs ESS 23.x and above.
crayon,32,6a2227f18ff718d7c45071b979a9291b,"Functions to turn on and off a style: `start`, `finish`."
crayon,33,be3bfe7bd9d2fb0c18be0e9669d1b8da,"Really fix `tput` corner cases (@​jimhester, #21)"
crayon,34,3e3ad576b0d2770eaa8148ca9e564169,"Fix detecting number of colors when `tput` exists, but fails with an error and/or does not return anything useful. (@​jimhester, #18, #19)"
crayon,35,9bfa5ae779e15a29e33481c1794c9b5c,"Fix detection of number of colors, it was cached from installation time (#17)."
crayon,36,41f1387ddb869b64abeba392420cd537,Color aware string operations. They are slow and experimental currently.
crayon,37,a2256ea9f2dc355e92b04f76906bde7d,`show_ansi_colors()` prints all supported colors on the screen.
crayon,38,fd95b19088f4894663b69ea1e3bec9c2,"256 colors, on terminals that support it."
crayon,39,192ecec06938b48409a63bada38f335d,"Disable colors on Windows, they are not supported in the default setup."
crayon,40,6329d50a581c74dbb261f35bad5c7e94,First released version.
dbplyr,1,2f55564766edc9d04d742c1ef90d978a,"Catch unsupported argument `pivot_wider(id_expand = TRUE)` and `pivot_longer(cols_vary)` (@​mgirlich, #1109)."
dbplyr,2,0c7762ee43811ee9012ef8aac13c0815,"Fixed an issue when using a window function after a `summarise()` and `select()` (@​mgirlich, #1104)."
dbplyr,3,6f5b38acb60f74d23acb11b14f096f5f,"Fixed an issue when there where at least 3 joins and renamed variables (@​mgirlich, #1101)."
dbplyr,4,f8727655923321e58ecf929362af640f,"`across()` now uses the original value when a column is overriden to match the behaviour of dplyr. For example `mutate(df, across(c(x, y), ~ .x / x))` now produces"
dbplyr,4,f8727655923321e58ecf929362af640f,"```
SELECT `x` / `x` AS `x`, `y` / `x` AS `y`
FROM `df`
```"
dbplyr,4,f8727655923321e58ecf929362af640f,instead of
dbplyr,4,f8727655923321e58ecf929362af640f,"```
SELECT `x`, `y` / `x` AS `y`
FROM (
  SELECT `x` / `x` AS `x`, `y`
  FROM `df`
) 
```"
dbplyr,4,f8727655923321e58ecf929362af640f,"(@​mgirlich, #1015)."
dbplyr,5,87c1e220f9a433c76f1ff196d2f85817,"Compatibility with purrr 1.0.0 (@​mgirlich, #1085)."
dbplyr,6,38b6dc317401ffedba5f761521b8dfea,"`stringr::str_like()` (new in 1.5.0) is translated to the closest `LIKE` equivalent (@​rjpat, #509)"
dbplyr,7,41dbcd495211adb0d738a44463ceaffd,In preparation for dplyr 1.1.0:
dbplyr,7,41dbcd495211adb0d738a44463ceaffd,"• The `.by` argument is supported (@​mgirlich, #1051)."
dbplyr,7,41dbcd495211adb0d738a44463ceaffd,"• Passing `...` to `across()` is deprecated because the evaluation timing of `...` is ambiguous. Now instead of (e.g.) `across(a:b, mean, na.rm = TRUE)` use `across(a:b, \(x) mean(x, na.rm = TRUE)`"
dbplyr,7,41dbcd495211adb0d738a44463ceaffd,"• `pick()` is translated (@​mgirlich, #1044)."
dbplyr,7,41dbcd495211adb0d738a44463ceaffd,"• `case_match()` is translated (@​mgirlich, #1020)."
dbplyr,7,41dbcd495211adb0d738a44463ceaffd,"• `case_when()` now supports the `.default` argument (@​mgirlich, #1017)."
dbplyr,13,e54c64e59eaf7003d1a93135a7052c9b,"Variables that aren't found in either the data or in the environment now produce an error (@​mgirlich, #907)."
dbplyr,14,e9d77950aab8adb1d4b98bfb80691fc5,"dbplyr now produces fewer subqueries resulting in shorter, more readable, and, in some cases, faster SQL. The following combination of verbs now avoids a subquery if possible:"
dbplyr,14,e9d77950aab8adb1d4b98bfb80691fc5,"• `*_join()` + `select()` (@​mgirlich, #876)."
dbplyr,14,e9d77950aab8adb1d4b98bfb80691fc5,"• `select()` + `*_join()` (@​mgirlich, #875)."
dbplyr,14,e9d77950aab8adb1d4b98bfb80691fc5,"• `mutate()` + `filter()` and `filter()` + `filter()` (@​mgirlich, #792)."
dbplyr,14,e9d77950aab8adb1d4b98bfb80691fc5,"• `distinct()` (@​mgirlich, #880)."
dbplyr,14,e9d77950aab8adb1d4b98bfb80691fc5,"• `summarise()` + `filter()` now translates to `HAVING` (@​mgirlich, #877)."
dbplyr,14,e9d77950aab8adb1d4b98bfb80691fc5,"• `left/inner_join()` + `left/inner_join()` (@​mgirlich, #865)."
dbplyr,21,7afe8a42a5dbe8a5e4f5c3dbcb6e672b,"dbplyr now uses `SELECT *` after a join instead of explicitly selecting every column, where possible (@​mgirlich, #898)."
dbplyr,22,a277a780851927739d3277d3a0735761,"Joins only use the table aliases (""LHS"" and ""RHS"") if necessary (@​mgirlich)."
dbplyr,23,749d2ff36afa823dc0ba8e0ae0dbffa7,"When using common table expressions, the results of joins and set operations are now reused (@​mgirlich, #978)."
dbplyr,24,c92e2681e3b71da79baa79c029863730,"Many errors have been improved and now show the function where the error happened instead of a helper function (@​mgirlich, #907)."
dbplyr,25,cd36a46b3bf8deb031534da47623a202,"Errors produced by the database, e.g. in `collect()` or `rows_*()`, now show the verb where the error happened (@​mgirlich)."
dbplyr,26,ea6aff9a3da95d09d3e6ac13bdf13deb,"`window_order()` now produces a better error message when applied to a data frame (@​mgirlich, #947)."
dbplyr,27,7ade9a042e9f72f3f35db152fc51975b,"Using a named `across()` now gives a clear error message (@​mgirlich, #761)."
dbplyr,28,a552b9aa5a43b81d6b0aa275300435a7,"Keyword highlighting can now be customised via the option `dbplyr_highlight`. Turn it off via `options(dbplyr_highlight = FALSE)` or pass a custom ansi style, e.g. `options(dbplyr_highlight = cli::combine_ansi_styles(""bold"", ""cyan""))` (@​mgirlich, #974)."
dbplyr,29,0e23e51aaed61c98b97e2617119fea2b,"The rank functions (`row_number()`, `min_rank()`, `rank()`, `dense_rank()`, `percent_rank()`, and `cume_dist()`) now give missing values the rank NA to match the behaviour of dplyr (@​mgirlich, #991)."
dbplyr,30,5bd10ee74144d53beaea35bf24557f79,`NA`s in `blob()`s are correctly translated to `NULL` (#983).
dbplyr,31,ccfb70d19ce05ee393bc5eee724c306a,"`copy_inline()` gains a `types` argument to specify the SQL column types (@​mgirlich, #963)."
dbplyr,32,1cd3f70e0fd01c0019b41f2c0e8192c6,"`cur_column()` is now supported (@​mgirlich, #951)."
dbplyr,33,801bdd5ce4d7293f1bc70d7d86c8d721,"`distinct()` returns columns ordered the way you request, not the same as the input data (@​mgirlich)."
dbplyr,34,4b1307b87e94b2ab6d654d36995244f5,"`fill()` can now fill ""downup"" and ""updown"" (@​mgirlich, #1057), and now order by non-numeric columns also in the up direction (@​mgirlich, #1057)."
dbplyr,35,d8fd43020d339074853f1053b1a0bacb,`filter()` now works when using a window function and an external vector (#1048).
dbplyr,36,2e5fb105d91ac18710bc03bc599707bd,"`group_by()` + renamed columns works once again (@​mgirlich, #928)."
dbplyr,37,bc1d1a04080c60d7739dcc12d73ae366,"`last()` is correctly translated when no window frame is specified (@​mgirlich, #1063)."
dbplyr,38,ec8d863c3da7c6aec1517428e0bad0ae,"`setOldClass()` uses a namespace, fixing an installation issue (@​mgirlich, #927)."
dbplyr,39,217edab8d203671e6e3f3800887d0366,"`sql()` is now translated differently. The `...` are now evaluated locally instead of being translated with `translate_sql()` (@​mgirlich, #952)."
dbplyr,40,1b75c0a553e93f6eae53acc1e234d834,HANA:
dbplyr,40,1b75c0a553e93f6eae53acc1e234d834,• Correctly translates `as.character()` (#1027).
dbplyr,40,1b75c0a553e93f6eae53acc1e234d834,• `copy_inline()` now works for Hana (#950)
dbplyr,43,04325314fca003e67f36ed54409e49f7,MySQL:
dbplyr,43,04325314fca003e67f36ed54409e49f7,"• `str_flatten()` uses `collapse = """"` by default (@​fh-afrachioni, #993)"
dbplyr,45,44e16f58c7ff6fa8b13e9f795497591e,Oracle:
dbplyr,45,44e16f58c7ff6fa8b13e9f795497591e,"• `slice_sample()` now works for Oracle (@​mgirlich, #986)."
dbplyr,45,44e16f58c7ff6fa8b13e9f795497591e,• `copy_inline()` now works for Oracle (#972)
dbplyr,48,e1dcc7534cec567c670c9eb8f5960bb3,PostgreSQL:
dbplyr,48,e1dcc7534cec567c670c9eb8f5960bb3,• Generates correct literals for Dates (#727).
dbplyr,48,e1dcc7534cec567c670c9eb8f5960bb3,"• `str_flatten()` uses `collapse = """"` by default (@​fh-afrachioni, #993)"
dbplyr,48,e1dcc7534cec567c670c9eb8f5960bb3,"• `rows_*()` use the column types of `x` when auto copying (@​mgirlich, #909)."
dbplyr,52,d3ba38232bd04af2ece5992169b8a59c,Redshift:
dbplyr,52,d3ba38232bd04af2ece5992169b8a59c,"• `round()` now respects the `digits` argument (@​owenjonesuob, #1033)."
dbplyr,52,d3ba38232bd04af2ece5992169b8a59c,"• No longer tries to use named windows anymore (@​owenjonesuob, #1035)."
dbplyr,52,d3ba38232bd04af2ece5992169b8a59c,"• `copy_inline()` now works for Redshift (#949, thanks to @​ejneer for an initial implementation)."
dbplyr,52,d3ba38232bd04af2ece5992169b8a59c,"• `str_flatten()` uses `collapse = """"` by default (@​fh-afrachioni, #993)"
dbplyr,57,26814386c445eac149866497a0c1f6f3,Snowflake:
dbplyr,58,1a4bce7a36c4a7ce12480f3469c3aef0,"numeric functions: `all()`, `any()`, `log10()`, `round()`, `cor()`, `cov()` and `sd()`."
dbplyr,59,8747e27f78f7792ee3412ef28c99f967,"date functions: `day()`, `mday()`, `wday()`, `yday()`, `week()`, `isoweek()`, `month()`, `quarter()`, `isoyear()`, `seconds()`, `minutes()`, `hours()`, `days()`, `weeks()`, `months()`, `years()` and `floor_date()`."
dbplyr,60,3cae533eed428ad6f7df821a154aeddb,"string functions: `grepl()`, `paste()`, `paste0()`, `str_c()`, `str_locate()`, `str_detect()`, `str_replace()`, `str_replace_all()`, `str_remove()`, `str_remove_all()`, `str_trim()`, `str_squish()` and `str_flatten()` (@​fh-afrachioni, #860)."
dbplyr,61,465a21d596f3f28a0cc1fc675085d478,"`str_flatten()` uses `collapse = """"` by default (@​fh-afrachioni, #993)"
dbplyr,62,92388ee900ecb7bbf2e80c265cf4c55f,SQLite:
dbplyr,62,92388ee900ecb7bbf2e80c265cf4c55f,"• `quantile()` gives a better error saying that it is not supported (@​mgirlich, #1000)."
dbplyr,64,d4e212218e5ff08af702d735f783d6d3,SQL server:
dbplyr,64,d4e212218e5ff08af702d735f783d6d3,"• `as.POSIXct()` now translated correctly (@​krlmlr, #1011)."
dbplyr,64,d4e212218e5ff08af702d735f783d6d3,• `median()` now translated correctly (#1008).
dbplyr,64,d4e212218e5ff08af702d735f783d6d3,"• `pivot_wider()` works again for MS SQL (@​mgirlich, #929)."
dbplyr,64,d4e212218e5ff08af702d735f783d6d3,"• Always use 1 and 0 as literals for logicals (@​krlmlr, #934)."
dbplyr,69,fe21492caf19683f69bba0e6bdcc1d36,Teradata:
dbplyr,69,fe21492caf19683f69bba0e6bdcc1d36,"• Querying works again. Unfortunately, the fix requires every column to once again by explicitly selected (@​mgirlich, #966)."
dbplyr,69,fe21492caf19683f69bba0e6bdcc1d36,"• New translations for `as.Date()`, `week()`, `quarter()`, `paste()`, `startsWith()`, `row_number()`, `weighted.mean()`, `lead()`, `lag()`, and `cumsum()` (@​overmar, #913)."
dbplyr,72,cf2fa6a4f1566b64e2100890c1fb1db2,"Querying Oracle databases works again. Unfortunately, the fix requires every column to be explicitly selected again (@​mgirlich, #908)."
dbplyr,73,11e76d0df8bef7621f06c82226c56e57,"`semi_join()` and `anti_join()` work again for Spark (@​mgirlich, #915)."
dbplyr,74,6f10b560ba69bf1e3c1ccb163d80379c,"`str_c()` is now translated to `||` in Oracle (@​mgirlich, #921)."
dbplyr,75,d7980ee73c6b9428e3da71697ff0cf2f,"`sd()`, `var()`, `cor()` and `cov()` now give clear error messages on databases that don't support them."
dbplyr,76,6182224d6b120e6c9ee48665f1ba91f5,`any()` and `all()` gain default translations for all backends.
dbplyr,77,c81d6c51aaba43834e9743df25a066fc,"SQL formatting has been considerably improved with new wrapping and indenting. `show_query()` creates more readable queries by printing the keywords in blue (@​mgirlich, #644). When possible dbplyr now uses `SELECT *` instead of explicitly selecting every column (@​mgirlich)."
dbplyr,78,c68481af097e3acce67ffcdcaa2f6084,"Added support for `rows_insert()`, `rows_append()`, `rows_update()`, `rows_patch()`, `rows_upsert()`, and `rows_delete()` (@​mgirlich, #736)."
dbplyr,79,d9e12566ac17c0b3f4d1b37a434e945f,"Added `copy_inline()` as a `copy_to()` equivalent that does not need write access (@​mgirlich, #628)."
